Date,Time,GHI,Clearsky GHI (W/m2),Ambient Temperature (degC),Modul_ Temperature,Simulated Module Wise Power (W),Actual Module wise Power (W),Actual String wise Power (kW),Actual Array wise Power (kW),Actual_Plant_Power
12/16/2016,10:30,605,616,26.0309334,44.9371834,129.7510839,125.0575214,3.120185158,374.422219,5990.755504
12/16/2016,11:30,702,718,27.70339794,49.64089794,147.1530658,140.358327,3.491413384,406.4005179,6047.239706
12/16/2016,12:30,735,749,28.17690046,51.14565046,152.9313392,147.3989445,3.666548745,413.5866985,6220.343945
12/16/2016,13:30,694,706,28.04084896,49.72834896,145.4135958,135.7906009,3.367606903,396.0305718,6336.48915
12/16/2016,14:30,587,594,27.35280467,45.69655467,125.4315953,118.3851288,2.944830079,353.3796095,5540.992277
12/16/2016,15:30,421,426,26.0532064,39.2094564,92.77332351,84.77822916,2.104619539,244.9777143,3919.643429
12/16/2016,16:30,212,222,24.07807765,30.70307765,48.57466992,45.36000552,1.124928137,129.5917214,2073.467542
12/16/2016,17:30,16,31,21.18830249,21.68830249,3.81457704,3.409541839,0.084812353,9.872157919,154.7954362
12/16/2016,18:30,0,0,19.99418717,19.99418717,0,0,0,0,0
12/16/2016,19:30,0,0,18.95170114,18.95170114,0,0,0,0,0
12/16/2016,20:30,0,0,18.03520497,18.03520497,0,0,0,0,0
12/16/2016,21:30,0,0,17.22637545,17.22637545,0,0,0,0,0
12/16/2016,22:30,0,0,16.54534479,16.54534479,0,0,0,0,0
12/16/2016,23:30,0,0,15.94682802,15.94682802,0,0,0,0,0
12/17/2016,0:30,0,0,15.41574473,15.41574473,0,0,0,0,0
12/17/2016,1:30,0,0,14.95879413,14.95879413,0,0,0,0,0
12/17/2016,2:30,0,0,14.54546712,14.54546712,0,0,0,0,0
12/17/2016,3:30,0,0,14.15083059,14.15083059,0,0,0,0,0
12/17/2016,4:30,0,0,13.81659385,13.81659385,0,0,0,0,0
12/17/2016,5:30,0,0,13.52080697,13.52080697,0,0,0,0,0
12/17/2016,6:30,0,0,13.41485223,13.41485223,0,0,0,0,0
12/17/2016,7:30,45,49,15.93241715,17.33866715,10.9301045,10.31588179,0.256091765,29.80908149,457.8674917
12/17/2016,8:30,242,247,18.60836022,26.17086022,56.57814996,52.26709036,1.306677259,152.097233,2409.22017
12/17/2016,9:30,442,448,21.99537159,35.80787159,98.94958449,90.42036884,2.244685656,258.5877876,3930.534372
12/17/2016,10:30,603,611,25.45396126,44.29771126,129.7193263,112.0517314,2.790088113,334.8105735,5142.690409
12/17/2016,11:30,706,714,26.80103363,48.86353363,148.5568314,137.2368489,3.427490302,386.620906,5814.778427
12/17/2016,12:30,735,747,27.42430562,50.39305562,153.5010939,137.1991673,3.429979182,395.1336017,5942.80937
12/17/2016,13:30,698,706,27.44132285,49.25382285,146.592872,126.6266643,3.149838275,362.8613693,5515.492813
12/17/2016,14:30,588,596,26.81262016,45.18762016,125.9535104,121.3936398,3.016631949,358.3758755,5734.014008
12/17/2016,15:30,422,427,25.51236408,38.69986408,93.21518817,83.3153763,2.066221332,240.5081631,3694.205385
12/17/2016,16:30,214,223,23.54401719,30.23151719,49.13686338,45.88376257,1.142505688,132.9876621,2127.802593
12/17/2016,17:30,17,32,20.73259395,21.26384395,4.06042041,3.750992268,0.093493482,10.5460648,156.9254442
12/17/2016,18:30,0,0,19.61808708,19.61808708,0,0,0,0,0
12/17/2016,19:30,0,0,18.68953004,18.68953004,0,0,0,0,0
12/17/2016,20:30,0,0,17.82676117,17.82676117,0,0,0,0,0
12/17/2016,21:30,0,0,17.10993568,17.10993568,0,0,0,0,0
12/17/2016,22:30,0,0,16.55215586,16.55215586,0,0,0,0,0
12/17/2016,23:30,0,0,16.20130373,16.20130373,0,0,0,0,0
12/18/2016,0:30,0,0,15.79547424,15.79547424,0,0,0,0,0
12/18/2016,1:30,0,0,15.31657495,15.31657495,0,0,0,0,0
12/18/2016,2:30,0,0,14.85590544,14.85590544,0,0,0,0,0
12/18/2016,3:30,0,0,14.46556523,14.46556523,0,0,0,0,0
12/18/2016,4:30,0,0,14.10158606,14.10158606,0,0,0,0,0
12/18/2016,5:30,0,0,13.76060343,13.76060343,0,0,0,0,0
12/18/2016,6:30,0,0,13.64203967,13.64203967,0,0,0,0,0
12/18/2016,7:30,43,48,16.15379262,17.49754262,10.43728545,10.05924128,0.250475108,29.75644281,466.5810233
12/18/2016,8:30,239,247,18.460627,25.929377,55.93621415,48.87585632,1.219452615,143.4076276,2248.6316
12/18/2016,9:30,441,449,21.87175592,35.65300592,98.79606163,89.28964451,2.218847666,255.6112511,3803.495417
12/18/2016,10:30,598,611,25.04433833,43.73183833,128.9922555,116.5801465,2.902845648,344.858063,5186.665267
12/18/2016,11:30,699,714,26.31832797,48.16207797,147.5889178,133.3872156,3.314672307,377.872643,5743.664174
12/18/2016,12:30,734,746,26.85931537,49.79681537,153.7430206,135.8741208,3.393456167,394.9982978,6067.173855
12/18/2016,13:30,687,705,26.83905091,48.30780091,144.9520869,131.0038106,3.265269978,376.1591015,5898.174711
12/18/2016,14:30,589,594,26.27210021,44.67835021,126.4766773,110.5117983,2.740692598,328.8831118,5156.887193
12/18/2016,15:30,423,427,25.10122967,38.31997967,93.60158989,83.6583966,2.078911155,236.9958717,3678.175929
12/18/2016,16:30,216,224,20.79173911,27.54173911,50.19451114,48.37596718,1.200933385,138.347526,2125.017999
12/18/2016,17:30,18,33,20.71729957,21.27979957,4.298972851,3.928268209,0.097421052,11.22290514,172.383823
12/18/2016,18:30,0,0,19.85528919,19.85528919,0,0,0,0,0
12/18/2016,19:30,0,0,19.15168663,19.15168663,0,0,0,0,0
12/18/2016,20:30,0,0,18.5338446,18.5338446,0,0,0,0,0
12/18/2016,21:30,0,0,17.93568641,17.93568641,0,0,0,0,0
12/18/2016,22:30,0,0,17.41832889,17.41832889,0,0,0,0,0
12/18/2016,23:30,0,0,17.00403908,17.00403908,0,0,0,0,0
12/19/2016,0:30,0,0,16.52294787,16.52294787,0,0,0,0,0
12/19/2016,1:30,0,0,16.04505488,16.04505488,0,0,0,0,0
12/19/2016,2:30,0,0,15.60792878,15.60792878,0,0,0,0,0
12/19/2016,3:30,0,0,15.19320104,15.19320104,0,0,0,0,0
12/19/2016,4:30,0,0,14.65347029,14.65347029,0,0,0,0,0
12/19/2016,5:30,0,0,14.16362502,14.16362502,0,0,0,0,0
12/19/2016,6:30,0,0,13.94286386,13.94286386,0,0,0,0,0
12/19/2016,7:30,41,46,16.1943684,17.4756184,9.952756177,8.994847302,0.22442144,26.12265564,397.0643657
12/19/2016,8:30,240,240,18.58214342,26.08214342,56.13249285,52.97522918,1.323056349,150.8284238,2389.122232
12/19/2016,9:30,438,438,22.10988165,35.79738165,98.0588456,92.54326348,2.308954424,263.2208043,4000.956226
12/19/2016,10:30,599,599,25.76240813,44.48115813,128.7456515,124.0787866,3.095765726,364.0620493,5533.74315
12/19/2016,11:30,700,700,27.36032439,49.23532439,147.0262463,141.6965798,3.531787252,419.5763255,6310.427936
12/19/2016,12:30,733,733,28.05888079,50.96513079,152.6514907,147.1177512,3.652198174,420.7332296,6260.510456
12/19/2016,13:30,693,693,28.11124745,49.76749745,145.1761222,131.2026519,3.257105835,390.8527002,6191.106771
12/19/2016,14:30,585,585,27.58335438,45.86460438,124.9029716,112.8806993,2.822017482,321.7099929,5095.886288
12/19/2016,15:30,421,421,26.40545228,39.56170228,92.62057839,83.70548315,2.086359167,245.3558381,3729.408739
12/19/2016,16:30,218,221,22.71562109,29.52812109,50.21325075,45.37997533,1.134499383,136.139926,2047.544487
12/19/2016,17:30,16,33,21.9204417,22.4204417,3.802511327,3.664647389,0.091066488,10.49085937,157.782525
12/19/2016,18:30,0,0,21.13609545,21.13609545,0,0,0,0,0
12/19/2016,19:30,0,0,20.48757095,20.48757095,0,0,0,0,0
12/19/2016,20:30,0,0,19.82010861,19.82010861,0,0,0,0,0
12/19/2016,21:30,0,0,19.18096659,19.18096659,0,0,0,0,0
12/19/2016,22:30,0,0,18.54973168,18.54973168,0,0,0,0,0
12/19/2016,23:30,0,0,17.9160576,17.9160576,0,0,0,0,0
12/20/2016,0:30,0,0,17.24505696,17.24505696,0,0,0,0,0
12/20/2016,1:30,0,0,16.56760186,16.56760186,0,0,0,0,0
12/20/2016,2:30,0,0,15.93535395,15.93535395,0,0,0,0,0
12/20/2016,3:30,0,0,15.40291799,15.40291799,0,0,0,0,0
12/20/2016,4:30,0,0,14.96382451,14.96382451,0,0,0,0,0
12/20/2016,5:30,0,0,14.6654515,14.6654515,0,0,0,0,0
12/20/2016,6:30,0,0,14.74485395,14.74485395,0,0,0,0,0
12/20/2016,7:30,40,44,16.34031856,17.59031856,9.705280357,8.770946888,0.218177304,26.18127646,410.5224149
12/20/2016,8:30,235,237,19.27351979,26.61726979,54.83353795,50.10295678,1.247563624,143.7193295,2161.538715
12/20/2016,9:30,436,436,22.75864568,36.38364568,97.34780758,84.08195721,2.089436637,240.7031005,3658.687128
12/20/2016,10:30,597,597,26.16047946,44.81672946,128.1094357,118.3380471,2.946617374,335.9143806,5052.152284
12/20/2016,11:30,700,700,27.4399669,49.3149669,146.9688238,140.1678701,3.486675768,410.0330703,6494.923833
12/20/2016,12:30,732,732,27.96192008,50.83692008,152.5399012,137.8539927,3.436010768,391.7052276,6267.283641
12/20/2016,13:30,693,693,27.90025764,49.55650764,145.3267253,125.5220508,3.119222963,355.5914178,5404.989551
12/20/2016,14:30,585,585,27.29471579,45.57596579,125.0768916,108.031671,2.689988609,313.1146741,4759.343046
12/20/2016,15:30,421,421,26.07278733,39.22903733,92.76483259,87.54412251,2.18641446,246.627551,3946.040817
12/20/2016,16:30,220,222,24.18381961,31.05881961,50.32706481,47.49465646,1.18142958,138.9361186,2089.599223
12/20/2016,17:30,17,34,21.84525123,22.37650123,4.040937686,3.853918782,0.096251622,11.55019459,173.7149266
12/20/2016,18:30,0,0,20.98190237,20.98190237,0,0,0,0,0
12/20/2016,19:30,0,0,20.29829624,20.29829624,0,0,0,0,0
12/20/2016,20:30,0,0,19.61049561,19.61049561,0,0,0,0,0
12/20/2016,21:30,0,0,18.91016764,18.91016764,0,0,0,0,0
12/20/2016,22:30,0,0,18.2431908,18.2431908,0,0,0,0,0
12/20/2016,23:30,0,0,17.57528869,17.57528869,0,0,0,0,0
12/21/2016,0:30,0,0,16.91091862,16.91091862,0,0,0,0,0
12/21/2016,1:30,0,0,16.17903132,16.17903132,0,0,0,0,0
12/21/2016,2:30,0,0,15.64337523,15.64337523,0,0,0,0,0
12/21/2016,3:30,0,0,15.44590386,15.44590386,0,0,0,0,0
12/21/2016,4:30,0,0,15.24555155,15.24555155,0,0,0,0,0
12/21/2016,5:30,0,0,14.95931512,14.95931512,0,0,0,0,0
12/21/2016,6:30,0,0,14.82341392,14.82341392,0,0,0,0,0
12/21/2016,7:30,38,42,16.61863374,17.80613374,9.211569292,8.416650707,0.20915377,25.09845241,397.5594861
12/21/2016,8:30,231,231,19.07273428,26.29148428,53.97771565,47.16050732,1.170759594,139.0862398,2069.603248
12/21/2016,9:30,427,427,22.94966698,36.29341698,95.37801817,91.91600962,2.281814939,271.0796147,4163.782882
12/21/2016,10:30,586,586,26.20639602,44.51889602,125.9287275,116.3205161,2.893472839,336.8002384,5065.475586
12/21/2016,11:30,688,688,27.76444128,49.26444128,144.4851629,139.2403734,3.481009334,392.6578529,6094.049877
12/21/2016,12:30,722,722,28.54765954,51.11015954,150.2528245,134.2808153,3.350306341,381.9349228,5988.73959
12/21/2016,13:30,683,683,28.67852485,50.02227485,142.9019944,124.853196,3.10884458,369.330736,5613.827188
12/21/2016,14:30,576,576,28.14822523,46.14822523,122.81312,110.9858507,2.755223745,330.6268494,5237.129294
12/21/2016,15:30,415,415,26.94928391,39.91803391,91.14825545,79.63586417,1.986914811,236.0454796,3587.891289
12/21/2016,16:30,219,219,24.86764476,31.71139476,49.95110334,47.13860318,1.170215824,136.2131219,2135.821752
12/21/2016,17:30,19,34,22.43237911,23.02612911,4.503628841,3.979829293,0.099495732,11.93948788,183.3905338
12/21/2016,18:30,0,0,21.55537259,21.55537259,0,0,0,0,0
12/21/2016,19:30,0,0,20.74644557,20.74644557,0,0,0,0,0
12/21/2016,20:30,0,0,19.8473433,19.8473433,0,0,0,0,0
12/21/2016,21:30,0,0,18.91466405,18.91466405,0,0,0,0,0
12/21/2016,22:30,0,0,18.09046445,18.09046445,0,0,0,0,0
12/21/2016,23:30,0,0,17.25168678,17.25168678,0,0,0,0,0
12/22/2016,0:30,0,0,16.52214472,16.52214472,0,0,0,0,0
12/22/2016,1:30,0,0,15.84646238,15.84646238,0,0,0,0,0
12/22/2016,2:30,0,0,15.18197571,15.18197571,0,0,0,0,0
12/22/2016,3:30,0,0,14.58665103,14.58665103,0,0,0,0,0
12/22/2016,4:30,0,0,14.13003027,14.13003027,0,0,0,0,0
12/22/2016,5:30,0,0,13.84602376,13.84602376,0,0,0,0,0
12/22/2016,6:30,0,0,13.86842454,13.86842454,0,0,0,0,0
12/22/2016,7:30,37,39,15.8057927,16.9620427,9.00132804,8.404353505,0.208638076,23.53437495,376.5499992
12/22/2016,8:30,226,226,18.77869986,25.84119986,52.91418455,46.22997157,1.151126292,133.9911004,2100.980454
12/22/2016,9:30,420,420,22.59826083,35.72326083,94.06109485,81.23842261,2.030960565,243.7152678,3704.472071
12/22/2016,10:30,578,578,25.52370255,43.58620255,124.7648365,120.2328975,2.999810793,359.9772952,5471.654886
12/22/2016,11:30,680,680,27.20839541,48.45839541,143.3696601,130.9932898,3.274832244,389.0500706,5913.561073
12/22/2016,12:30,714,714,28.1215349,50.4340349,149.0852113,128.7610305,3.196492581,368.2359454,5832.857374
12/22/2016,13:30,677,677,28.35651895,49.51276895,142.0019181,129.7433216,3.24358304,365.8761669,5854.018671
12/22/2016,14:30,573,573,27.90258535,45.80883535,122.3737738,114.2569635,2.839285543,330.4928372,4917.733418
12/22/2016,15:30,413,413,26.86014121,39.76639121,90.77349435,84.75257332,2.116695519,246.3833584,3745.027047
12/22/2016,16:30,219,219,24.63426021,31.47801021,50.00374814,47.18703158,1.171418059,137.7587637,2160.057415
12/22/2016,17:30,24,35,23.60030436,24.35030436,5.656060554,5.224326936,0.130346957,15.1723858,240.3305911
12/22/2016,18:30,0,0,23.24001916,23.24001916,0,0,0,0,0
12/22/2016,19:30,0,0,22.7183717,22.7183717,0,0,0,0,0
12/22/2016,20:30,0,0,22.16512239,22.16512239,0,0,0,0,0
12/22/2016,21:30,0,0,21.51989933,21.51989933,0,0,0,0,0
12/22/2016,22:30,0,0,20.84578296,20.84578296,0,0,0,0,0
12/22/2016,23:30,0,0,20.18162417,20.18162417,0,0,0,0,0
12/23/2016,0:30,0,0,19.46389255,19.46389255,0,0,0,0,0
12/23/2016,1:30,0,0,18.64009324,18.64009324,0,0,0,0,0
12/23/2016,2:30,0,0,17.77547201,17.77547201,0,0,0,0,0
12/23/2016,3:30,0,0,16.93616153,16.93616153,0,0,0,0,0
12/23/2016,4:30,0,0,16.22949302,16.22949302,0,0,0,0,0
12/23/2016,5:30,0,0,15.63782272,15.63782272,0,0,0,0,0
12/23/2016,6:30,0,0,15.27714922,15.27714922,0,0,0,0,0
12/23/2016,7:30,35,38,16.91855658,18.01230658,8.476907571,8.084038842,0.200686264,23.60070468,351.1784856
12/23/2016,8:30,224,224,19.73340716,26.73340716,52.24006636,45.63970093,1.137569546,131.0480117,1949.994414
12/23/2016,9:30,419,419,23.49434,36.58809,93.46390372,81.65494067,2.03729077,244.4748924,3794.25033
12/23/2016,10:30,578,578,25.95240898,44.01490898,124.5096091,112.5132464,2.793141342,318.4181129,5094.689807
12/23/2016,11:30,681,681,27.46311514,48.74436514,143.3799091,128.1314652,3.180863623,358.8014167,5511.18976
12/23/2016,12:30,716,716,28.1936714,50.5686714,149.4035247,132.0202785,3.297206455,375.8815359,5653.2583
12/23/2016,13:30,625,680,28.20584819,47.73709819,132.237922,123.4636686,3.086591714,351.8714554,5629.943287
12/23/2016,14:30,564,576,27.68260173,45.30760173,120.7428507,110.3163355,2.741360938,312.5151469,4800.232657
12/23/2016,15:30,416,416,26.5812362,39.5812362,91.51220158,83.60974703,2.088153432,235.5437071,3617.951341
12/23/2016,16:30,183,222,24.95474453,30.67349453,41.93559782,37.47553096,0.932203833,108.5085261,1614.606869
12/23/2016,17:30,21,37,22.83314702,23.48939702,4.967674501,4.588361777,0.114594335,13.61380704,206.9298671
12/23/2016,18:30,0,0,22.06987129,22.06987129,0,0,0,0,0
12/23/2016,19:30,0,0,21.51532235,21.51532235,0,0,0,0,0
12/23/2016,20:30,0,0,21.23806876,21.23806876,0,0,0,0,0
12/23/2016,21:30,0,0,20.73118485,20.73118485,0,0,0,0,0
12/23/2016,22:30,0,0,19.87924766,19.87924766,0,0,0,0,0
12/23/2016,23:30,0,0,19.14744064,19.14744064,0,0,0,0,0
12/24/2016,0:30,0,0,18.46032552,18.46032552,0,0,0,0,0
12/24/2016,1:30,0,0,17.74587261,17.74587261,0,0,0,0,0
12/24/2016,2:30,0,0,17.07816383,17.07816383,0,0,0,0,0
12/24/2016,3:30,0,0,16.47306758,16.47306758,0,0,0,0,0
12/24/2016,4:30,0,0,16.08089637,16.08089637,0,0,0,0,0
12/24/2016,5:30,0,0,15.66976789,15.66976789,0,0,0,0,0
12/24/2016,6:30,0,0,15.33893289,15.33893289,0,0,0,0,0
12/24/2016,7:30,34,37,17.15681627,18.21931627,8.227460697,7.763672126,0.192927252,21.99370677,327.2663567
12/24/2016,8:30,224,224,19.92514,26.92514,52.19582954,49.77541252,1.240652157,142.9231285,2241.034655
12/24/2016,9:30,420,420,23.78337342,36.90837342,93.54841265,83.5973976,2.07321546,248.7858553,3701.933526
12/24/2016,10:30,581,581,26.2173709,44.3736209,124.9411878,119.1471734,2.975700655,335.6590339,5370.544542
12/24/2016,11:30,684,684,27.52811174,48.90311174,143.899698,134.3483588,3.351991551,390.1718166,5868.184121
12/24/2016,12:30,608,720,28.14091089,47.14091089,129.0144087,124.3213778,3.092494274,363.6773266,5760.648853
12/24/2016,13:30,676,684,28.1829077,49.3079077,141.9348079,128.2555478,3.206388694,361.6806447,5497.545799
12/24/2016,14:30,579,579,27.64531463,45.73906463,123.696784,106.8272506,2.662669222,313.1299006,4809.675273
12/24/2016,15:30,419,419,26.54092009,39.63467009,92.14908477,83.26783419,2.079614159,249.5536991,3713.359042
12/24/2016,16:30,224,224,24.69395781,31.69395781,51.09556256,45.66000666,1.141500167,132.8706194,2083.411312
12/24/2016,17:30,23,38,22.42551608,23.14426608,5.44896255,4.869295167,0.121488914,14.28709634,224.0216706
12/24/2016,18:30,0,0,21.93512237,21.93512237,0,0,0,0,0
12/24/2016,19:30,0,0,21.52526969,21.52526969,0,0,0,0,0
12/24/2016,20:30,0,0,20.88948619,20.88948619,0,0,0,0,0
12/24/2016,21:30,0,0,20.32519262,20.32519262,0,0,0,0,0
12/24/2016,22:30,0,0,19.41870664,19.41870664,0,0,0,0,0
12/24/2016,23:30,0,0,18.47295638,18.47295638,0,0,0,0,0
12/25/2016,0:30,0,0,17.80805762,17.80805762,0,0,0,0,0
12/25/2016,1:30,0,0,17.24271731,17.24271731,0,0,0,0,0
12/25/2016,2:30,0,0,16.78131635,16.78131635,0,0,0,0,0
12/25/2016,3:30,0,0,16.4114712,16.4114712,0,0,0,0,0
12/25/2016,4:30,0,0,16.08335409,16.08335409,0,0,0,0,0
12/25/2016,5:30,0,0,15.77888352,15.77888352,0,0,0,0,0
12/25/2016,6:30,0,0,15.67558458,15.67558458,0,0,0,0,0
12/25/2016,7:30,33,36,17.80742392,18.83867392,7.96442449,7.037398559,0.174879354,20.56581205,329.0529928
12/25/2016,8:30,221,221,20.63721293,27.54346293,51.35602872,49.48682899,1.2297477,140.1912379,2243.059806
12/25/2016,9:30,414,414,24.40538218,37.34288218,92.02672263,84.07580397,2.101895099,239.6160413,3565.486695
12/25/2016,10:30,573,573,26.90144238,44.80769238,122.9646413,116.0295613,2.877533121,334.9448552,5091.1618
12/25/2016,11:30,675,675,28.25275596,49.34650596,141.6980096,126.6213385,3.143374727,377.2049672,5854.221092
12/25/2016,12:30,592,710,28.91355955,47.41355955,125.4530416,118.3773566,2.950555613,346.98534,5551.765441
12/25/2016,13:30,636,674,28.97268159,48.84768159,133.8377849,120.9355404,3.017341733,354.8393878,5507.107299
12/25/2016,14:30,534,572,28.46742847,45.15492847,114.4043324,102.231351,2.553227991,306.3873589,4608.065878
12/25/2016,15:30,370,414,27.38201464,38.94451464,81.63571967,76.21476549,1.892031553,227.0437864,3451.065553
12/25/2016,16:30,210,222,25.85588533,32.41838533,47.74539546,41.7101274,1.041710432,117.5049367,1861.278198
12/25/2016,17:30,21,38,24.30900264,24.96525264,4.935751589,4.361199102,0.108593858,12.90095029,191.9661403
12/25/2016,18:30,0,0,24.13877988,24.13877988,0,0,0,0,0
12/25/2016,19:30,0,0,23.831088,23.831088,0,0,0,0,0
12/25/2016,20:30,0,0,23.35756547,23.35756547,0,0,0,0,0
12/25/2016,21:30,0,0,22.90167942,22.90167942,0,0,0,0,0
12/25/2016,22:30,0,0,22.42758181,22.42758181,0,0,0,0,0
12/25/2016,23:30,0,0,21.92902453,21.92902453,0,0,0,0,0
12/26/2016,0:30,0,0,21.42974096,21.42974096,0,0,0,0,0
12/26/2016,1:30,0,0,21.01224157,21.01224157,0,0,0,0,0
12/26/2016,2:30,0,0,20.4911689,20.4911689,0,0,0,0,0
12/26/2016,3:30,0,0,19.98167965,19.98167965,0,0,0,0,0
12/26/2016,4:30,0,0,19.54718814,19.54718814,0,0,0,0,0
12/26/2016,5:30,0,0,19.10016508,19.10016508,0,0,0,0,0
12/26/2016,6:30,0,0,18.67186864,18.67186864,0,0,0,0,0
12/26/2016,7:30,31,34,19.42952782,20.39827782,7.431933702,6.715340044,0.166540433,18.98560937,294.6566574
12/26/2016,8:30,216,216,21.87176213,28.62176213,49.95422645,45.63708564,1.139786214,135.4066022,2079.84541
12/26/2016,9:30,409,409,25.09712636,37.87837636,90.68970005,78.31754123,1.950106777,231.6726851,3447.289554
12/26/2016,10:30,568,568,27.45678809,45.20678809,121.6581633,108.7108125,2.709617002,312.1478786,4644.760434
12/26/2016,11:30,671,671,28.91055496,49.87930496,140.4900825,124.1335157,3.07851119,362.032916,5792.526655
12/26/2016,12:30,707,707,29.551063,51.644813,146.7418865,126.7224622,3.158557371,375.2366157,5883.710134
12/26/2016,13:30,672,672,29.56912197,50.56912197,140.2219906,125.2985637,3.113669309,351.2218981,5450.963858
12/26/2016,14:30,553,571,28.98478962,46.26603962,117.8420177,113.5492458,2.821698759,335.2178126,5041.675901
12/26/2016,15:30,413,413,27.67469686,40.58094686,90.42698884,85.32426283,2.133106571,255.9727885,3849.830739
12/26/2016,16:30,222,222,26.16500893,33.10250893,50.31727131,45.96833543,1.149208386,135.1469062,2010.985964
12/26/2016,17:30,26,39,24.89547807,25.70797807,6.091040255,5.56458358,0.13911459,16.19293822,243.5417908
12/26/2016,18:30,0,0,24.45775229,24.45775229,0,0,0,0,0
12/26/2016,19:30,0,0,23.95045807,23.95045807,0,0,0,0,0
12/26/2016,20:30,0,0,23.19481425,23.19481425,0,0,0,0,0
12/26/2016,21:30,0,0,22.47969609,22.47969609,0,0,0,0,0
12/26/2016,22:30,0,0,21.69322244,21.69322244,0,0,0,0,0
12/26/2016,23:30,0,0,20.90713439,20.90713439,0,0,0,0,0
12/27/2016,0:30,0,0,20.18645426,20.18645426,0,0,0,0,0
12/27/2016,1:30,0,0,19.54674143,19.54674143,0,0,0,0,0
12/27/2016,2:30,0,0,18.86552108,18.86552108,0,0,0,0,0
12/27/2016,3:30,0,0,18.22350642,18.22350642,0,0,0,0,0
12/27/2016,4:30,0,0,17.65616385,17.65616385,0,0,0,0,0
12/27/2016,5:30,0,0,17.26991619,17.26991619,0,0,0,0,0
12/27/2016,6:30,0,0,17.10375195,17.10375195,0,0,0,0,0
12/27/2016,7:30,30,33,17.8543695,18.7918695,7.241832164,6.833060193,0.170314025,20.23330621,307.5462544
12/27/2016,8:30,214,214,20.13128812,26.81878812,49.88910078,46.07522988,1.151880747,136.8434328,2123.810076
12/27/2016,9:30,406,406,22.86725443,35.55475443,90.99619137,81.30982701,2.028680184,238.5727896,3549.96311
12/27/2016,10:30,565,565,25.81972475,43.47597475,122.0228543,110.2538643,2.756346609,314.2235134,4927.02469
12/27/2016,11:30,668,668,27.59960673,48.47460673,140.8284532,134.2869565,3.340388044,396.8380996,5968.445018
12/27/2016,12:30,705,705,28.71435992,50.74560992,146.9797346,140.1523569,3.500305114,411.6358814,6586.174103
12/27/2016,13:30,672,672,29.07019269,50.07019269,140.5673312,128.4149771,3.210374427,373.6875833,5979.001334
12/27/2016,14:30,572,572,28.54825636,46.42325636,121.798213,108.832399,2.715368355,309.5519925,4606.133648
12/27/2016,15:30,416,416,27.39470642,40.39470642,91.16364417,85.10542981,2.119125202,246.6661735,3828.259013
12/27/2016,16:30,208,225,25.95026507,32.45026507,47.28384746,42.72306865,1.065940563,121.5172242,1924.832831
12/27/2016,17:30,24,41,24.39768241,25.14768241,5.636349273,5.318141469,0.132554676,15.4293643,234.5263374
12/27/2016,18:30,0,0,23.91856549,23.91856549,0,0,0,0,0
12/27/2016,19:30,0,0,23.45343122,23.45343122,0,0,0,0,0
12/27/2016,20:30,0,0,22.81509584,22.81509584,0,0,0,0,0
12/27/2016,21:30,0,0,22.04161407,22.04161407,0,0,0,0,0
12/27/2016,22:30,0,0,21.1601522,21.1601522,0,0,0,0,0
12/27/2016,23:30,0,0,20.30366817,20.30366817,0,0,0,0,0
12/28/2016,0:30,0,0,19.44091552,19.44091552,0,0,0,0,0
12/28/2016,1:30,0,0,18.52335282,18.52335282,0,0,0,0,0
12/28/2016,2:30,0,0,17.81328374,17.81328374,0,0,0,0,0
12/28/2016,3:30,0,0,17.24116063,17.24116063,0,0,0,0,0
12/28/2016,4:30,0,0,16.80137938,16.80137938,0,0,0,0,0
12/28/2016,5:30,0,0,16.47241343,16.47241343,0,0,0,0,0
12/28/2016,6:30,0,0,16.36267121,16.36267121,0,0,0,0,0
12/28/2016,7:30,25,33,17.57001081,18.35126081,6.046205865,5.402460428,0.133981019,15.75616779,252.0986846
12/28/2016,8:30,216,218,20.4004939,27.1504939,50.28155579,43.92234591,1.098058648,131.7670377,2002.858974
12/28/2016,9:30,402,413,24.04399235,36.60649235,89.66419245,78.32408743,1.954185981,234.5023178,3752.037084
12/28/2016,10:30,569,574,26.37746582,44.15871582,122.4865969,109.444946,2.733387527,308.326113,4735.889096
12/28/2016,11:30,676,679,27.76010288,48.88510288,142.2291998,125.6630325,3.122726358,352.2435332,5297.74274
12/28/2016,12:30,717,717,28.38063363,50.78688363,149.4510361,142.5051209,3.534126999,407.1314303,6188.397741
12/28/2016,13:30,547,682,27.36787964,44.46162964,117.58007,102.7088677,2.565153971,307.8184765,4777.342756
12/28/2016,14:30,524,580,26.12271805,42.49771805,113.6960858,100.4529613,2.49123344,292.9690525,4640.629792
12/28/2016,15:30,403,422,25.28935336,37.88310336,89.35732667,80.73619226,2.004275973,226.0823297,3544.97093
12/28/2016,16:30,226,229,24.03417348,31.09667348,51.69080946,45.66984501,1.137179141,131.003037,2033.167135
12/28/2016,17:30,25,43,22.7535507,23.5348007,5.912729065,5.283133336,0.131946255,15.20020858,231.0431705
12/28/2016,18:30,0,0,21.8829629,21.8829629,0,0,0,0,0
12/28/2016,19:30,0,0,21.14847538,21.14847538,0,0,0,0,0
12/28/2016,20:30,0,0,20.35151869,20.35151869,0,0,0,0,0
12/28/2016,21:30,0,0,19.74476121,19.74476121,0,0,0,0,0
